Seconds,Country,Latitude,Longitude
30.0,4,40.3744444,-76.3030556
40.0,4,28.5380556,-81.3794444
20.0,4,34.2083333,-77.7966667
60.0,4,44.5336111,-72.0036111
30.0,4,40.805,-81.9352778
15.0,4,33.7488889,-84.3880556
2.0,4,47.0380556,-122.8994444
60.0,4,40.7255556,-75.3944444
2.0,4,39.0283333,-84.2177778
60.0,4,38.5816667,-121.4933333
3.0,4,41.1325,-111.9294444
5.0,4,32.8472222,-117.2733333
6.0,4,32.8472222,-117.2733333
10.0,4,37.3394444,-121.8938889
5.0,4,37.3394444,-121.8938889
20.0,4,35.4872222,-80.6219444
5.0,4,28.555,-82.3880556
30.0,1,45.416667,-75.7
8.0,4,34.5008333,-117.185
5.0,4,38.5733333,-109.5491667
5.0,4,29.9402778,-91.0247222
1.0,4,26.1719444,-80.1322222
30.0,4,40.1536111,-82.6852778
5.0,4,30.3319444,-81.6558333
2.0,4,47.4830556,-122.2158333
3.0,4,47.6063889,-122.3308333
15.0,4,34.7463889,-92.2894444
10.0,4,33.9525,-84.55
6.0,4,40.5,-111.95
7.0,4,37.7597222,-78.8711111
5.0,4,40.7933333,-77.8602778
12.0,4,41.7886111,-89.6961111
2.0,4,28.2916667,-81.4077778
60.0,4,32.7355556,-97.1077778
8.0,4,28.5380556,-81.3794444
5.0,4,40.66,-111.9955556
30.0,4,39.8113889,-74.9833333
1.0,4,43.0388889,-87.9063889
60.0,4,39.8494444,-75.3561111
5.0,4,39.8494444,-75.3561111
60.0,4,34.9341667,-88.5222222
60.0,4,37.3394444,-121.8938889
5.0,4,42.2458333,-122.7875
5.0,4,37.775,-122.4183333
20.0,4,34.1866667,-118.4480556
5.0,4,41.85,-87.65
15.0,3,53.8,-1.583333
7.0,4,40.6366667,-74.9102778
3.0,4,37.6819444,-121.7669444
60.0,4,32.7666667,-96.5988889
30.0,4,39.1155556,-77.5638889
15.0,4,40.2397222,-76.9202778
15.0,4,40.2397222,-76.9202778
5.0,3,51.416667,-0.75
6.0,3,50.396389,-4.138611
60.0,4,41.2333333,-80.4488889
15.0,4,42.8863889,-78.8786111
5.0,4,35.2219444,-101.8308333
10.0,4,38.5969444,-90.5091667
10.0,4,40.015,-105.27
8.0,4,26.7052778,-80.0366667
60.0,4,43.2805556,-71.8172222
60.0,4,36.135,-81.6777778
4.0,4,33.4483333,-112.0733333
1.0,4,41.2586111,-95.9375
60.0,4,41.7758333,-72.5219444
20.0,4,47.4811111,-118.2533333
60.0,4,38.4405556,-122.7133333
20.0,4,44.0522222,-123.0855556
10.0,4,28.5380556,-81.3794444
2.0,4,42.7244444,-83.0361111
5.0,4,31.0980556,-97.3425
8.0,4,39.7558333,-77.5780556
15.0,4,35.8533333,-79.5719444
15.0,4,43.1391667,-77.2725
10.0,4,40.1744444,-74.9230556
3.0,4,43.2122222,-77.4302778
5.0,4,30.4013889,-86.8636111
4.0,4,39.6416667,-77.7202778
10.0,4,37.9736111,-122.53
3.0,4,37.5958333,-122.0180556
2.5,4,33.86,-118.1847222
2.5,4,35.3805556,-106.4786111
5.0,4,37.3394444,-121.8938889
60.0,3,52.566667,1.116667
60.0,4,39.54,-74.2572222
5.0,4,43.6136111,-116.2025
2.0,4,34.035,-77.8938889
15.0,4,40.015,-105.27
15.0,4,40.6805556,-122.3697222
60.0,4,38.0672222,-117.2291667
60.0,4,42.2508333,-84.2130556
60.0,4,37.9747222,-87.5558333
10.0,4,45.5947222,-121.1775
7.0,4,35.0866667,-89.81
7.0,4,45.5236111,-122.675
30.0,4,36.9086111,-111.4727778
5.0,4,33.7488889,-84.3880556
10.0,4,26.525,-80.0666667
15.0,4,47.6063889,-122.3308333
60.0,1,49.25,-123.133333
5.0,4,29.4238889,-98.4933333
10.0,4,66.8983333,-162.5966667
5.0,3,53.5,-2.216667
5.0,4,38.4833333,-85.7616667
10.0,4,44.9430556,-123.0338889
60.0,4,35.2144444,-90.1963889
30.0,4,47.9791667,-122.2008333
60.0,4,32.8438889,-97.1427778
2.0,4,30.0577778,-94.7952778
30.0,4,38.9583333,-122.6252778
60.0,4,42.7652778,-71.4680556
60.0,4,39.0875,-81.9227778
15.0,4,37.8044444,-122.2697222
20.0,4,39.0997222,-94.5783333
5.0,4,35.9086111,-90.8025
4.0,4,39.7391667,-104.9841667
60.0,4,41.6005556,-93.6088889
15.0,4,41.7255556,-87.825
60.0,4,40.0063889,-75.7036111
10.0,4,28.5380556,-81.3794444
4.0,4,35.0844444,-106.6505556
60.0,4,35.1494444,-90.0488889
10.0,4,33.5805556,-112.2366667
6.0,4,34.2694444,-118.7805556
15.0,4,37.7272222,-89.2166667
60.0,3,53.5,-2.216667
60.0,4,32.9263889,-96.8958333
1.0,4,41.12,-87.8611111
7.0,4,32.7833333,-96.8
1.0,4,39.7683333,-86.1580556
5.0,4,35.6008333,-82.5541667
30.0,4,43.0388889,-87.9063889
3.0,4,36.5461111,-98.2697222
60.0,4,41.7208333,-73.9605556
15.0,4,33.0963889,-79.8036111
30.0,4,38.0194444,-122.1330556
10.0,4,42.9522222,-77.5905556
2.0,4,39.1072222,-76.5713889
15.0,4,33.5386111,-112.1852778
20.0,4,33.9813889,-81.2363889
5.0,4,39.5741667,-77.5508333
30.0,4,42.1013889,-72.5902778
30.0,4,44.9902778,-123.025
30.0,4,46.7833333,-92.1063889
45.0,4,36.5297222,-87.3594444
30.0,4,40.1738889,-80.2463889
60.0,4,33.6188889,-83.8675
45.0,4,41.7055556,-70.2291667
8.0,4,40.7141667,-74.0063889
10.0,4,38.8338889,-104.8208333
60.0,4,47.5930556,-122.6672222
45.0,4,45.4872222,-122.8025
2.0,4,36.175,-115.1363889
5.0,4,45.6388889,-122.6602778
60.0,4,41.2844444,-84.3558333
15.0,4,41.7105556,-112.0894444
5.0,4,34.1866667,-118.4480556
5.0,4,39.7683333,-86.1580556
2.0,4,34.9244444,-80.7436111
4.0,4,42.3708333,-72.5986111
2.0,1,53.516667,-113.316667
25.0,4,47.1633333,-122.0255556
15.0,4,33.4483333,-112.0733333
5.0,4,42.1872222,-93.5955556
8.0,4,26.6402778,-81.8725
10.0,4,31.7952778,-94.1788889
3.0,4,39.7683333,-86.1580556
3.0,4,34.0922222,-117.4341667
1.0,3,50.85,-1.183333
15.0,4,33.8675,-117.9972222
3.0,1,49.25,-123.133333
10.0,4,39.3330556,-82.9825
60.0,4,40.6638889,-74.2111111
60.0,4,40.4136111,-76.4786111
10.0,4,33.1758333,-84.9886111
2.0,4,34.9616667,-89.8294444
60.0,4,40.015,-105.27
8.0,4,45.6188889,-123.1130556
7.0,4,32.9344444,-97.2513889
40.0,4,33.0038889,-97.2255556
60.0,4,32.8138889,-96.9486111
5.0,4,35.0844444,-106.6505556
4.0,4,25.7738889,-80.1938889
10.0,4,38.05,-85.5458333
7.0,4,35.1980556,-111.6505556
35.0,4,42.2119444,-88.2380556
60.0,4,32.7561111,-91.8722222
2.0,4,29.7027778,-96.7802778
45.0,4,37.5536111,-77.4605556
20.0,1,43.9,-78.866667
2.0,4,41.9994444,-88.145
4.0,4,41.7352778,-70.1944444
5.0,4,47.6063889,-122.3308333
10.0,4,47.2530556,-122.4430556
20.0,4,41.1769444,-112.0030556
15.0,4,35.7719444,-78.6388889
4.0,4,38.4202778,-81.7908333
5.0,4,39.7391667,-104.9841667
2.0,4,43.6455556,-96.7280556
60.0,4,43.3541667,-96.8916667
10.0,4,33.0580556,-112.0469444
3.0,4,39.9777778,-105.1313889
10.0,4,40.3977778,-105.0744444
60.0,4,47.2530556,-122.4430556
60.0,4,34.4208333,-119.6972222
60.0,4,41.5894444,-88.0577778
20.0,4,29.7855556,-95.8241667
2.0,4,35.1161111,-78.1363889
5.0,4,36.8527778,-75.9783333
6.0,4,42.4083333,-71.0125
20.0,4,31.5544444,-110.3030556
10.0,4,35.0241667,-110.6966667
30.0,4,38.105,-85.7588889
15.0,4,38.2205556,-90.3958333
30.0,4,40.9644444,-76.8847222
5.0,4,44.9444444,-93.0930556
10.0,4,30.2669444,-97.7427778
2.0,4,44.9444444,-93.0930556
30.0,4,41.0227778,-73.5652778
5.0,4,37.7741667,-87.1133333
15.0,4,45.3566667,-122.8388889
10.0,4,41.9,-71.0902778
25.0,4,42.3266667,-122.8744444
25.0,4,34.2694444,-118.7805556
60.0,4,47.3294444,-122.5788889
60.0,4,42.9819444,-84.1177778
3.0,4,47.6588889,-117.425
60.0,4,46.51,-114.0922222
10.0,4,47.1041667,-122.4333333
2.5,4,47.7558333,-122.3402778
5.0,4,45.1158333,-123.2061111
8.0,4,43.0388889,-87.9063889
10.0,4,46.9813889,-123.6013889
4.0,4,47.0075,-122.9080556
3.0,4,45.5236111,-122.675
3.0,4,47.7988889,-122.4969444
40.0,4,40.3930556,-90.1547222
60.0,4,34.8297222,-82.6016667
10.0,3,53.583333,-0.65
60.0,4,40.7555556,-73.5880556
3.0,3,52.016667,-4.833333
30.0,4,28.3197222,-80.6077778
3.0,4,42.6525,-73.7566667
5.0,4,42.6525,-73.7566667
60.0,4,48.8855556,-118.5983333
25.0,4,39.3280556,-120.1822222
2.0,1,43.666667,-79.416667
2.0,4,42.6525,-73.7566667
2.0,4,33.7488889,-84.3880556
60.0,4,41.85,-87.65
4.0,4,35.5977778,-82.4
4.0,4,30.3319444,-81.6558333
10.0,4,37.7780556,-81.1883333
5.0,4,37.7780556,-81.1883333
15.0,4,35.6505556,-78.4566667
15.0,4,29.8641667,-82.1311111
5.0,4,30.3319444,-81.6558333
20.0,4,32.8405556,-83.6325
4.0,4,33.5172222,-82.0758333
15.0,4,35.3083333,-77.1544444
15.0,4,36.0725,-79.7922222
2.0,4,35.0766667,-80.6694444
40.0,4,38.7613889,-120.5855556
3.0,4,35.3136111,-83.1766667
60.0,4,35.4872222,-80.6219444
2.0,4,43.1186111,-83.695
15.0,3,53.716667,-1.35
30.0,4,43.0125,-83.6875
35.0,4,40.9113889,-73.7827778
30.0,1,43.666667,-79.416667
40.0,4,33.5983333,-79.8516667
10.0,4,39.7391667,-104.9841667
2.0,4,44.2169444,-85.9577778
20.0,1,45.383333,-73.75
30.0,4,39.0741667,-81.5533333
30.0,4,30.2669444,-97.7427778
10.0,4,42.2527778,-71.0027778
60.0,4,39.7391667,-104.9841667
5.0,4,37.2152778,-93.2980556
60.0,4,29.6513889,-82.325
15.0,4,33.8158333,-78.6802778
4.0,4,27.9375,-82.2861111
5.0,4,44.4366667,-73.9708333
30.0,4,37.5586111,-122.27
60.0,4,41.8238889,-71.4133333
2.0,4,42.7511111,-122.4877778
30.0,4,42.0411111,-87.69
10.0,4,40.6936111,-89.5888889
15.0,4,38.5816667,-121.4933333
50.0,4,29.7630556,-95.3630556
3.0,1,50.1,-91.916667
2.0,4,44.7691667,-94.1513889
60.0,4,42.9633333,-85.6680556
10.0,4,36.175,-115.1363889
15.0,4,41.5933333,-87.3463889
60.0,4,34.0522222,-118.2427778
15.0,4,27.9472222,-82.4586111
15.0,4,36.8527778,-75.9783333
1.0,4,37.6688889,-122.0797222
5.0,4,39.1619444,-84.4569444
60.0,4,41.9558333,-73.3636111
8.0,4,38.6272222,-90.1977778
10.0,4,39.1619444,-84.4569444
10.0,4,33.4486111,-84.455
45.0,4,35.2233333,-114.2222222
5.0,4,37.2494444,-83.1933333
2.0,4,33.4222222,-111.8219444
20.0,4,41.2402778,-75.945
5.0,4,41.2411111,-77.0013889
60.0,4,36.0752778,-79.1
30.0,4,39.7458333,-75.5469444
1.0,4,29.5686111,-97.9644444
10.0,4,40.6913889,-73.8061111
60.0,4,26.0519444,-80.1441667
20.0,4,39.4522222,-74.7280556
1.0,4,42.0333333,-71.2194444
7.0,4,42.0583333,-71.25
30.0,4,35.1872222,-77.3211111
3.0,4,41.2427778,-73.2011111
30.0,4,33.0197222,-96.6986111
10.0,4,40.7141667,-74.0063889
10.0,4,31.5544444,-110.3030556
10.0,4,42.7883333,-71.2013889
60.0,4,38.8597222,-104.9166667
30.0,4,47.6588889,-117.425
10.0,4,27.875,-82.8513889
10.0,4,36.1016667,-78.4583333
60.0,4,37.2844444,-109.5511111
6.0,4,35.615,-87.0352778
2.0,4,47.3075,-122.2272222
10.0,1,45.35,-72.516667
15.0,4,44.32,-91.9147222
5.0,4,38.6880556,-83.6094444
7.0,4,43.4194444,-83.9508333
2.0,4,36.0625,-94.1572222
45.0,4,37.6391667,-120.9958333
60.0,4,44.9366667,-93.6658333
60.0,4,40.4405556,-79.9961111
2.0,4,42.9119444,-77.7458333
5.0,4,39.7294444,-104.8313889
8.0,4,42.6525,-73.7566667
30.0,4,42.7925,-73.6816667
30.0,4,36.7477778,-119.7713889
3.0,4,39.3330556,-82.9825
3.0,4,40.6686111,-73.5275
3.0,4,33.0202778,-117.2019444
4.0,4,28.3858333,-80.7422222
60.0,1,43.166667,-79.233333
60.0,4,45.5236111,-122.675
30.0,4,29.4238889,-98.4933333
60.0,4,39.1141667,-94.6272222
4.0,4,42.9275,-123.28
4.0,4,41.55,-71.4666667
30.0,4,47.6063889,-122.3308333
4.0,4,46.2469444,-114.1594444
6.0,4,39.5297222,-119.8127778
60.0,4,45.4944444,-122.8658333
7.0,4,45.1077778,-93.2377778
8.0,4,35.5847222,-80.8102778
10.0,4,44.8113889,-91.4983333
20.0,4,44.5736111,-68.7961111
10.0,4,41.85,-87.65
5.0,4,39.6416667,-77.7202778
30.0,4,43.0202778,-123.2919444
6.0,4,35.0525,-78.8786111
2.0,4,39.3761111,-77.155
5.0,4,39.0175,-122.0566667
5.0,4,33.8491667,-118.3875
45.0,4,29.9438889,-82.11
60.0,4,26.9616667,-82.3527778
10.0,4,36.0397222,-114.9811111
10.0,4,33.4705556,-82.5047222
30.0,4,26.6402778,-81.8725
60.0,4,42.3583333,-71.0602778
60.0,4,32.7763889,-79.9311111
10.0,4,34.2283333,-118.5358333
7.0,4,38.2541667,-85.7594444
60.0,4,37.8313889,-122.2841667
10.0,4,36.2166667,-81.6747222
12.0,4,44.6827778,-104.6011111
2.0,4,29.7352778,-94.9772222
30.0,4,36.2166667,-81.6747222
15.0,4,36.6002778,-121.8936111
5.0,4,33.0580556,-112.0469444
20.0,4,47.4830556,-122.2158333
2.0,4,37.8044444,-122.2697222
15.0,4,33.5311111,-111.9419444
10.0,4,27.3361111,-82.5308333
8.0,4,40.6936111,-75.1113889
15.0,4,44.2563889,-70.2566667
2.0,4,28.9886111,-80.9025
30.0,4,61.2180556,-149.9002778
30.0,4,29.6194444,-95.6347222
10.0,4,43.0388889,-87.9063889
60.0,4,29.4238889,-98.4933333
5.0,4,29.7630556,-95.3630556
20.0,4,29.7855556,-95.8241667
60.0,4,39.7530556,-74.2233333
30.0,4,39.7852778,-75.9791667
25.0,4,38.4405556,-122.7133333
5.0,4,44.6402778,-93.1433333
3.0,4,34.0522222,-118.2427778
20.0,1,44.52,-79.99
60.0,4,41.5244444,-90.5155556
3.0,4,34.0952778,-118.1261111
5.0,4,36.1538889,-95.9925
15.0,4,43.1725,-79.0361111
30.0,4,44.4633333,-118.7088889
20.0,4,37.7397222,-121.4241667
5.0,4,48.1958333,-114.3119444
8.0,4,35.9488889,-85.0269444
2.0,4,40.3211111,-79.3797222
3.0,4,42.6072222,-83.9294444
2.0,4,47.4066667,-122.0375
23.0,4,41.3936111,-72.7916667
15.0,4,30.0472222,-99.14
15.0,4,30.6941667,-88.0430556
60.0,4,32.9808333,-80.0327778
3.0,4,43.3269444,-83.0802778
15.0,4,38.35,-104.7222222
20.0,0,-27.616667,152.766667
30.0,4,43.0125,-83.6875
60.0,4,41.9083333,-71.3625
5.0,4,44.8897222,-93.3497222
2.0,4,39.0283333,-84.2177778
2.0,4,33.1975,-96.615
1.5,4,38.0694444,-78.7008333
30.0,4,39.7391667,-104.9841667
60.0,4,40.7141667,-74.0063889
30.0,4,29.9838889,-90.1527778
15.0,4,44.8605556,-66.9847222
5.0,0,-37.813938,144.963425
30.0,4,35.3819444,-78.5488889
5.0,4,42.0494444,-92.9077778
30.0,4,39.9522222,-75.1641667
2.0,4,37.8044444,-122.2697222
60.0,4,38.8338889,-104.8208333
5.0,4,36.3302778,-119.2911111
20.0,4,42.4166667,-90.4288889
10.0,4,40.6083333,-75.4905556
60.0,4,33.7125,-115.4013889
15.0,4,38.6272222,-90.1977778
15.0,4,42.5311111,-88.2480556
2.0,4,31.4636111,-100.4366667
60.0,4,37.4536111,-90.7947222
60.0,4,37.4536111,-90.7947222
60.0,4,46.5180556,-95.3758333
31.0,4,38.545,-121.7394444
5.0,4,40.5580556,-90.035
60.0,4,33.6602778,-117.9983333
10.0,4,34.1141667,-116.4313889
1.0,4,32.64,-117.0833333
10.0,4,46.5377778,-111.9319444
8.0,4,35.9605556,-83.9208333
30.0,4,37.9883333,-85.7158333
10.0,4,34.9883333,-80.3672222
2.0,4,38.8158333,-76.75
10.0,4,33.9319444,-117.9452778
15.0,4,41.5380556,-72.8075
30.0,4,39.515,-84.3983333
2.0,4,39.4561111,-77.9641667
20.0,4,38.8008333,-77.3258333
15.0,4,42.5369444,-85.6416667
5.0,4,42.9730556,-77.8530556
10.0,4,33.9480556,-86.4727778
60.0,4,40.7141667,-74.0063889
6.0,4,38.8966667,-121.0758333
5.0,4,40.1713889,-120.3713889
3.0,4,42.225,-121.7805556
6.0,4,36.8766667,-89.5877778
2.0,4,37.4947222,-120.8455556
45.0,4,40.3408333,-76.4116667
15.0,4,26.0569444,-80.2719444
30.0,3,54.095,-0.208056
7.0,4,42.9908333,-89.5330556
3.0,1,44.3,-78.333333
6.0,4,39.7391667,-104.9841667
10.0,0,-26.4849,147.974197
30.0,4,61.2180556,-149.9002778
60.0,4,33.9158333,-112.1352778
10.0,4,36.3597222,-94.285
30.0,4,35.2380556,-81.77
4.0,1,54.4,-126.65
4.0,4,34.7033333,-113.6105556
20.0,4,39.4277778,-86.4283333
2.0,4,36.8255556,-79.3983333
45.0,4,35.9555556,-80.0055556
10.0,4,40.7855556,-74.9163889
3.0,4,40.925,-98.3416667
20.0,4,39.4586111,-82.2319444
4.0,4,34.7463889,-92.2894444
2.0,4,35.6527778,-97.4777778
5.0,4,47.8211111,-122.3138889
60.0,4,30.4752778,-98.1561111
7.0,4,34.0522222,-118.2427778
30.0,4,42.9294444,-89.5236111
3.0,4,30.3880556,-95.6961111
10.0,4,30.6325,-97.6769444
3.0,4,29.1869444,-82.1402778
5.0,4,47.4891667,-92.8836111
8.0,3,56.5,-2.966667
10.0,4,48.5127778,-122.6113889
2.0,4,47.8108333,-122.3761111
5.0,4,36.1658333,-86.7844444
5.0,4,39.0275,-82.0338889
30.0,4,38.5816667,-121.4933333
5.0,4,39.9611111,-82.9988889
40.0,4,44.3977778,-122.735
60.0,4,35.7111111,-78.6144444
30.0,4,41.5569444,-83.6272222
2.0,4,42.9955556,-71.4552778
24.0,4,32.6394444,-96.5380556
10.0,4,39.0930556,-78.0597222
10.0,4,37.8044444,-122.2697222
5.0,4,40.3977778,-105.0744444
20.0,4,40.8852778,-73.3766667
40.0,4,35.2219444,-101.8308333
5.0,4,42.8441667,-71.4802778
60.0,4,33.7747222,-84.2963889
60.0,4,39.0769444,-84.1769444
60.0,4,42.1219444,-77.9483333
4.0,4,33.8158333,-78.6802778
60.0,4,40.1672222,-105.1013889
30.0,4,42.6525,-73.7566667
40.0,4,44.6397222,-73.1108333
5.0,4,42.9269444,-70.9444444
5.0,4,43.6852778,-71.1172222
10.0,4,41.7355556,-111.8336111
12.0,4,36.0152778,-83.415
7.0,4,37.6775,-113.0611111
60.0,4,38.8966667,-121.0758333
4.0,4,40.7694444,-74.0208333
1.0,4,48.0519444,-122.1758333
1.0,4,47.6063889,-122.3308333
60.0,4,31.3111111,-92.445
4.0,1,43.433333,-79.666667
15.0,4,38.7908333,-121.2347222
30.0,4,37.6688889,-122.0797222
60.0,4,37.6688889,-122.0797222
10.0,4,40.7280556,-74.0780556
60.0,4,35.9522222,-86.6694444
3.0,4,47.6063889,-122.3308333
2.0,4,47.6063889,-122.3308333
3.0,4,47.6063889,-122.3308333
8.0,4,35.2827778,-120.6586111
6.0,4,40.7608333,-111.8902778
20.0,4,38.2544444,-104.6086111
3.0,4,47.6063889,-122.3308333
12.0,4,47.6063889,-122.3308333
2.0,4,45.6388889,-122.6602778
5.0,4,47.6063889,-122.3308333
10.0,4,47.6063889,-122.3308333
30.0,4,34.6458333,-94.6486111
5.0,4,42.9405556,-87.9958333
5.0,4,41.8175,-113.3283333
60.0,4,29.9688889,-95.6969444
10.0,4,29.8944444,-81.3147222
10.0,4,39.1502778,-123.2066667
20.0,4,38.9822222,-94.6705556
30.0,4,28.5380556,-81.3794444
20.0,4,42.9638889,-78.7380556
20.0,4,28.5388889,-80.6722222
25.0,4,42.0833333,-71.3972222
3.0,4,31.7586111,-106.4863889
3.0,4,32.4486111,-99.7327778
30.0,4,31.4761111,-98.1516667
60.0,4,32.3880556,-98.9788889
60.0,4,33.8158333,-78.6802778
7.0,4,40.9477778,-90.3711111
60.0,4,21.3069444,-157.8583333
10.0,4,39.9080556,-85.9227778
5.0,4,38.1838889,-83.4327778
20.0,4,41.7002778,-73.9213889
25.0,1,43.666667,-79.416667
5.0,4,37.4283333,-121.9055556
10.0,4,41.7208333,-73.9605556
10.0,1,45.416667,-75.7
3.0,4,33.9908333,-118.4591667
10.0,4,33.9908333,-118.4591667
3.0,4,38.2494444,-122.0388889
20.0,4,40.3294444,-74.0619444
5.0,4,31.4702778,-98.4086111
1.0,4,31.435,-97.7436111
8.0,4,39.7908333,-77.1097222
1.0,4,29.9544444,-90.075
30.0,4,47.2530556,-122.4430556
5.0,4,38.8338889,-104.8208333
20.0,4,39.7391667,-104.9841667
60.0,4,40.1316667,-75.46
10.0,1,45.133333,-76.133333
4.0,4,35.6869444,-105.9372222
6.0,4,41.9666667,-71.1875
30.0,4,42.2972222,-71.075
5.0,4,33.8158333,-78.6802778
60.0,4,41.5833333,-87.5
30.0,4,39.9522222,-75.1641667
8.0,4,27.0994444,-82.4544444
12.0,4,41.6027778,-87.7438889
5.0,4,38.8338889,-104.8208333
2.5,4,35.4975,-97.2686111
3.0,4,35.4975,-97.2686111
60.0,4,42.2833333,-71.35
7.0,4,42.5522222,-106.7158333
45.0,4,38.8047222,-77.0472222
60.0,1,49.883333,-97.166667
45.0,4,32.5488889,-92.92
40.0,4,38.9686111,-77.3413889
60.0,4,36.8525,-121.4005556
10.0,4,36.8466667,-76.2855556
45.0,1,44.783333,-63.15
6.0,4,29.7630556,-95.3630556
2.0,4,38.2494444,-122.0388889
5.0,4,38.4405556,-122.7133333
4.0,1,43.433333,-79.666667
5.0,4,33.4222222,-111.8219444
2.0,4,47.3811111,-122.2336111
30.0,4,39.6688889,-76.3797222
30.0,4,42.9955556,-71.4552778
60.0,4,41.7758333,-72.5219444
10.0,4,29.7630556,-95.3630556
60.0,4,26.0108333,-80.1497222
60.0,4,30.6941667,-88.0430556
35.0,4,21.3069444,-157.8583333
45.0,4,44.7444444,-68.8375
6.0,4,41.1930556,-87.0555556
2.0,4,40.0697222,-80.7402778
5.0,4,41.6638889,-83.5552778
4.0,4,39.9402778,-82.0133333
2.0,4,42.7875,-86.1088889
5.0,4,35.6969444,-82.5608333
3.0,4,38.1447222,-83.7641667
60.0,4,39.0275,-82.0338889
60.0,4,26.14,-80.2136111
14.0,4,37.3394444,-121.8938889
15.0,4,27.3361111,-82.5308333
2.0,4,35.0455556,-85.3097222
30.0,3,53.716667,-0.333333
30.0,4,42.4975,-94.1677778
15.0,4,47.5708333,-122.2208333
5.0,4,42.5847222,-87.8211111
6.0,4,30.4977778,-94.9963889
60.0,3,51.25,-0.766667
20.0,4,28.7088889,-100.4991667
45.0,4,38.5816667,-121.4933333
60.0,4,32.7152778,-117.1563889
60.0,4,36.8188889,-76.2752778
60.0,3,52.033333,-0.633333
25.0,4,34.0922222,-117.4341667
7.0,4,41.6833333,-86.25
60.0,4,39.9808333,-75.3088889
5.0,4,47.4236111,-120.3091667
20.0,4,33.6188889,-83.8675
60.0,4,35.2269444,-80.8433333
10.0,4,34.0636111,-83.1255556
60.0,4,33.3702778,-112.5830556
4.0,4,42.4405556,-76.4969444
4.0,4,42.4405556,-76.4969444
4.0,4,33.9813889,-81.2363889
60.0,4,42.0883333,-87.9805556
4.0,4,41.6572222,-87.68
60.0,4,33.8730556,-78.6144444
35.0,4,32.2216667,-110.9258333
5.0,4,33.9813889,-81.2363889
30.0,4,33.6888889,-78.8869444
15.0,4,31.0636111,-98.1813889
3.0,1,45.5,-73.583333
3.0,4,39.7733333,-75.0066667
20.0,4,39.2402778,-76.8397222
2.0,4,37.5536111,-77.4605556
3.0,4,40.7966667,-74.4819444
2.0,4,32.7833333,-96.8
60.0,4,38.3311111,-77.0513889
5.0,4,39.0319444,-76.5030556
60.0,4,38.6272222,-90.1977778
30.0,4,35.2305556,-89.7402778
60.0,4,38.9569444,-76.5502778
15.0,4,43.7094444,-98.0294444
20.0,4,33.3061111,-111.8405556
9.0,4,34.8641667,-118.1625
60.0,4,42.4927778,-92.3427778
5.0,4,32.5630556,-97.1413889
10.0,4,32.2730556,-89.9858333
12.0,4,41.4244444,-91.0430556
60.0,4,42.5902778,-72.3102778
60.0,4,25.7738889,-80.1938889
20.0,4,29.4238889,-98.4933333
25.0,4,39.0991667,-76.8486111
60.0,4,44.98,-93.2636111
45.0,4,38.1041667,-122.2555556
6.0,4,25.6047222,-80.3538889
3.0,4,33.5861111,-86.2861111
60.0,4,32.1533333,-90.1311111
15.0,4,41.5511111,-112.1094444
30.0,4,33.6602778,-117.9983333
3.0,4,36.1344444,-80.6597222
5.0,4,42.325,-72.6416667
10.0,4,33.3794444,-108.9027778
60.0,4,29.7630556,-95.3630556
4.0,4,33.4483333,-112.0733333
4.0,4,33.4483333,-112.0733333
4.0,4,38.9716667,-95.235
30.0,4,46.8397222,-119.0511111
15.0,4,40.4538889,-75.8183333
5.0,4,45.7544444,-122.8763889
15.0,4,39.8366667,-105.0366667
3.0,4,31.1169444,-97.7275
30.0,4,45.2102778,-123.1975
2.0,4,48.0961111,-119.7794444
10.0,4,42.5047222,-71.1961111
2.0,4,38.8611111,-86.4872222
60.0,4,25.7902778,-80.1302778
10.0,4,40.7472222,-88.5147222
60.0,4,27.4463889,-80.3258333
10.0,4,32.5838889,-117.1122222
10.0,4,41.7,-71.4166667
30.0,4,41.2844444,-84.3558333
18.0,4,44.0522222,-123.0855556
60.0,4,39.9522222,-75.1641667
15.0,4,32.7355556,-97.1077778
2.0,4,42.6386111,-100.2377778
60.0,1,46.216667,-63.483333
60.0,1,50.4,-113.25
60.0,4,47.6063889,-122.3308333
2.0,4,41.6027778,-87.7438889
30.0,4,37.2152778,-93.2980556
60.0,4,38.5472222,-122.8152778
3.0,4,30.4055556,-86.6188889
60.0,4,40.5886111,-83.1286111
10.0,4,41.5733333,-87.7844444
2.0,1,43.666667,-79.416667
8.0,4,42.3369444,-77.3180556
60.0,4,38.9413889,-119.7486111
45.0,4,30.1577778,-95.4891667
5.0,4,33.7475,-116.9711111
60.0,4,33.7475,-116.9711111
10.0,4,44.0475,-83.8544444
60.0,4,41.6269444,-88.2038889
60.0,4,48.4213889,-122.3327778
6.0,4,40.8041667,-74.0125
5.0,4,40.7186111,-74.5697222
15.0,4,38.6675,-77.0286111
8.0,4,46.2113889,-119.1361111
15.0,4,35.0844444,-106.6505556
60.0,4,45.6388889,-122.6602778
30.0,4,34.1169444,-83.5725
60.0,4,46.6022222,-120.5047222
60.0,4,38.7522222,-121.2869444
3.0,4,43.7022222,-72.29
60.0,4,47.6063889,-122.3308333
60.0,4,34.2072222,-84.1402778
30.0,4,33.9533333,-117.3952778
60.0,4,38.6272222,-90.1977778
15.0,4,64.7511111,-147.3494444
2.0,4,38.5816667,-121.4933333
